timestamp,location_id,parking_type,capacity,occupancy,latitude,longitude,temperature,humidity,wind_speed,precipitation,hour,weekday,month,day,is_weekend,is_holiday,time_category,humidity_squared,humidity_low,humidity_medium,humidity_high,no_rain,light_rain,moderate_rain,heavy_rain,log_precipitation,precipitation_squared,temp_cold,temp_mild,temp_warm,temp_hot,comfort_index,morning_peak,midday,evening_peak,night,business_hours,hour_sin_halfday,hour_cos_halfday,hours_since_midnight,days_since_month_start,days_until_month_end,location_cluster,utilization_pct,low_utilization,medium_utilization,high_utilization,parking_type_Mixed,parking_type_Public,parking_type_Resident,morning_peak_temperature,morning_peak_humidity,morning_peak_precipitation,morning_peak_heavy_rain,morning_peak_temp_hot,midday_temperature,midday_humidity,midday_precipitation,midday_heavy_rain,midday_temp_hot,evening_peak_temperature,evening_peak_humidity,evening_peak_precipitation,evening_peak_heavy_rain,evening_peak_temp_hot,night_temperature,night_humidity,night_precipitation,night_heavy_rain,night_temp_hot,is_weekend_temperature,is_weekend_humidity,is_weekend_precipitation,is_weekend_heavy_rain,is_weekend_temp_hot,location_cluster_morning_peak,location_cluster_evening_peak,location_cluster_is_weekend,parking_type_Mixed_morning_peak,parking_type_Public_morning_peak,parking_type_Resident_morning_peak,parking_type_Mixed_evening_peak,parking_type_Public_evening_peak,parking_type_Resident_evening_peak,parking_type_Mixed_is_weekend,parking_type_Public_is_weekend,parking_type_Resident_is_weekend,location_cluster_heavy_rain,location_cluster_temp_hot,parking_type_Mixed_heavy_rain,parking_type_Public_heavy_rain,parking_type_Resident_heavy_rain,parking_type_Mixed_temp_hot,parking_type_Public_temp_hot,parking_type_Resident_temp_hot
2023-01-11 22:00:00,LOC_1,Mixed,423,73.77548644542162,41.36708690029832,2.1506194885482106,14.71576874466987,60.77925215879382,7.987248727966319,0.0,22,2,1,11,False,False,evening,3694.1174929822428,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,20.793693960549252,0,0,0,1,0,-0.8660254037844392,0.4999999999999991,22.0,10,20,4,0.17441013344071304,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.71576874466987,60.77925215879382,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-11 23:00:00,LOC_1,Mixed,423,52.270543188505215,41.36708690029832,2.1506194885482106,18.361980857786584,64.42625129568634,7.673238776510393,0.0,23,2,1,11,False,False,evening,4150.741856014926,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,24.804605987355217,0,0,0,1,0,-0.5000000000000014,0.8660254037844378,23.0,10,20,4,0.12357102408630075,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,18.361980857786584,64.42625129568634,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 00:00:00,LOC_1,Mixed,423,52.39947944206518,41.36708690029832,2.1506194885482106,18.877130795646124,58.55928974533227,7.741795449446384,0.0,0,3,1,12,False,False,night,3429.1904154777776,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,24.733059770179352,0,0,0,1,0,0.0,1.0,0.0,11,19,4,0.12387583792450396,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,18.877130795646124,58.55928974533227,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 01:00:00,LOC_1,Mixed,423,40.18420769115235,41.36708690029832,2.1506194885482106,15.687839855574468,70.22015788916329,7.372816909226299,0.0,1,3,1,12,False,False,night,4930.870573979021,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,22.709855644490798,0,0,0,1,0,0.49999999999999994,0.8660254037844387,1.0,11,19,4,0.09499812692943818,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.687839855574468,70.22015788916329,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 02:00:00,LOC_1,Mixed,423,31.11507894115052,41.36708690029832,2.1506194885482106,20.161176525439267,67.19529018831,6.160131356213208,0.0,2,3,1,12,False,False,night,4515.20702349119,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,26.880705544270267,0,0,0,1,0,0.8660254037844386,0.5000000000000001,2.0,11,19,4,0.07355810624385466,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,20.161176525439267,67.19529018831,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 03:00:00,LOC_1,Mixed,423,42.5552387607788,41.36708690029832,2.1506194885482106,12.749017884128564,79.15770308302666,8.102264265229977,0.0,3,3,1,12,False,False,night,6265.941957380608,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,20.66478819243123,0,0,0,1,0,1.0,6.123233995736766e-17,3.0,11,19,4,0.1006034013257182,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,12.749017884128564,79.15770308302666,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 04:00:00,LOC_1,Mixed,423,41.73071481080112,41.36708690029832,2.1506194885482106,13.53034786093411,67.73318724089602,7.394284302583117,0.0,4,3,1,12,False,False,night,4587.7846538102785,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,20.303666585023713,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,4.0,11,19,4,0.09865417212955346,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.53034786093411,67.73318724089602,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 05:00:00,LOC_1,Mixed,423,57.07160858844615,41.36708690029832,2.1506194885482106,13.643424068890072,81.91593318719046,7.064817256991446,0.0,5,3,1,12,False,False,night,6710.220109928252,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.83501738760912,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,5.0,11,19,4,0.1349210604927805,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.643424068890072,81.91593318719046,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 06:00:00,LOC_1,Mixed,423,34.783771890909556,41.36708690029832,2.1506194885482106,15.476935378918338,75.80077631574103,5.717871571582103,1.1313208174510565,6,3,1,12,False,False,morning,5745.7576900690065,0,0,1,0,1,0,0,0.7567418896271758,1.2798867919981267,0,1,0,0,23.05701301049244,0,0,0,1,0,1.2246467991473532e-16,-1.0,6.0,11,19,4,0.0822311392220084,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.476935378918338,75.80077631574103,1.1313208174510565,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 07:00:00,LOC_1,Mixed,423,42.77235811016299,41.36708690029832,2.1506194885482106,9.230200395275588,72.53906058665882,6.727477397235238,0.0,7,3,1,12,False,False,morning,5261.915310794959,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,16.48410645394147,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,7.0,11,19,4,0.10111668583962882,1,0,0,True,False,False,9.230200395275588,72.53906058665882,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 08:00:00,LOC_1,Mixed,423,54.06063159667697,41.36708690029832,2.1506194885482106,14.264918349054298,73.70338914023962,6.768792982554655,0.0,8,3,1,12,False,False,morning,5432.189570757592,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.63525726307826,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004,8.0,11,19,4,0.1278029115760685,1,0,0,True,False,False,14.264918349054298,73.70338914023962,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 09:00:00,LOC_1,Mixed,423,31.322160946941825,41.36708690029832,2.1506194885482106,12.136463853675586,74.16626799575559,7.98281620118436,0.0,9,3,1,12,False,False,morning,5500.63530841824,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,19.553090653251147,1,0,0,0,1,-1.0,-1.8369701987210297e-16,9.0,11,19,4,0.07404766181310124,1,0,0,True,False,False,12.136463853675586,74.16626799575559,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 10:00:00,LOC_1,Mixed,423,44.33258837682891,41.36708690029832,2.1506194885482106,10.659517559454084,76.87576000890961,7.030477036657801,0.0,10,3,1,12,False,False,morning,5909.882476947466,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,18.347093560345044,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,10.0,11,19,4,0.10480517346768063,1,0,0,True,False,False,10.659517559454084,76.87576000890961,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 11:00:00,LOC_1,Mixed,423,56.46073013929711,41.36708690029832,2.1506194885482106,14.348368935890225,75.76585346545014,6.533140825570513,0.0,11,3,1,12,False,False,morning,5740.464551348062,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.924954282435237,0,1,0,0,1,-0.5000000000000004,0.8660254037844384,11.0,11,19,4,0.13347690340259363,1,0,0,True,False,False,0.0,0.0,0.0,0,0,14.348368935890225,75.76585346545014,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 12:00:00,LOC_1,Mixed,423,57.7739532378796,41.36708690029832,2.1506194885482106,14.864848289082705,68.19804218443558,8.32374676511913,0.0,12,3,1,12,False,False,afternoon,4650.972957790054,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,21.684652507526263,0,1,0,0,1,-2.4492935982947064e-16,1.0,12.0,11,19,4,0.13658144973493996,1,0,0,True,False,False,0.0,0.0,0.0,0,0,14.864848289082705,68.19804218443558,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 13:00:00,LOC_1,Mixed,423,66.05345067659245,41.36708690029832,2.1506194885482106,14.479231910941811,68.51889570817629,5.726913958133349,0.0,13,3,1,12,False,False,afternoon,4694.839069067939,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,21.33112148175944,0,1,0,0,1,0.5,0.8660254037844386,13.0,11,19,4,0.15615472973189704,1,0,0,True,False,False,0.0,0.0,0.0,0,0,14.479231910941811,68.51889570817629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 14:00:00,LOC_1,Mixed,423,63.43242881660046,41.36708690029832,2.1506194885482106,17.120396038167517,76.74976805668436,6.66380365857333,0.0,14,3,1,12,False,False,afternoon,5890.526896754847,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,24.795372843835953,0,1,0,0,1,0.8660254037844384,0.5000000000000006,14.0,11,19,4,0.14995846055933915,1,0,0,True,False,False,0.0,0.0,0.0,0,0,17.120396038167517,76.74976805668436,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 15:00:00,LOC_1,Mixed,423,59.98335735028577,41.36708690029832,2.1506194885482106,17.511289858354097,72.07388174634832,5.523638390827219,0.0,15,3,1,12,False,False,afternoon,5194.644429986602,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,24.71867803298893,0,1,0,0,1,1.0,1.1943401194869635e-15,15.0,11,19,4,0.1418046273056401,1,0,0,True,False,False,0.0,0.0,0.0,0,0,17.511289858354097,72.07388174634832,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 16:00:00,LOC_1,Mixed,423,84.1324119968646,41.36708690029832,2.1506194885482106,19.721885452790485,63.19191682379418,7.618682514758389,0.0,16,3,1,12,False,False,afternoon,3993.218351865322,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,26.041077135169903,0,0,1,0,1,0.8660254037844392,-0.4999999999999992,16.0,11,19,4,0.19889459100913617,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.721885452790485,63.19191682379418,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,1,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 17:00:00,LOC_1,Mixed,423,62.591309396954344,41.36708690029832,2.1506194885482106,21.861673926715124,59.11519223549494,8.15460539094551,0.0,17,3,1,12,False,False,afternoon,3494.605953039521,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,27.773193150264618,0,0,1,0,1,0.4999999999999998,-0.8660254037844388,17.0,11,19,4,0.14796999857436016,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.861673926715124,59.11519223549494,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,1,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 18:00:00,LOC_1,Mixed,423,72.81530472550747,41.36708690029832,2.1506194885482106,24.511066202519252,57.92209149313421,6.241893098912739,0.0,18,3,1,12,False,False,evening,3354.9686829390107,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,30.303275351832674,0,0,1,0,0,3.6739403974420594e-16,-1.0,18.0,11,19,4,0.17214020029670798,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,24.511066202519252,57.92209149313421,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,1,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 19:00:00,LOC_1,Mixed,423,81.7272043995855,41.36708690029832,2.1506194885482106,19.369929531162757,59.37646880601916,7.978211309871586,0.0,19,3,1,12,False,False,evening,3525.5650478721664,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,25.307576411764675,0,0,1,0,0,-0.49999999999999917,-0.8660254037844392,19.0,11,19,4,0.1932085210392092,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.369929531162757,59.37646880601916,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,1,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 20:00:00,LOC_1,Mixed,423,70.55819407703041,41.36708690029832,2.1506194885482106,26.289022955632603,50.840124761367825,6.281245932649707,0.0,20,3,1,12,False,False,evening,2584.718285751446,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,31.373035431769388,0,0,0,1,0,-0.8660254037844387,-0.49999999999999983,20.0,11,19,4,0.16680424131685676,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.289022955632603,50.840124761367825,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 21:00:00,LOC_1,Mixed,423,90.70615001094416,41.36708690029832,2.1506194885482106,17.95543350693957,54.99389910091412,8.138306479839592,0.0,21,3,1,12,False,False,evening,3024.328938321523,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,23.454823417030983,0,0,0,1,0,-1.0,-4.286263797015736e-16,21.0,11,19,4,0.21443534281547083,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17.95543350693957,54.99389910091412,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 22:00:00,LOC_1,Mixed,423,59.49273100962837,41.36708690029832,2.1506194885482106,21.063559527266182,48.92282019593735,7.669286250473384,0.0,22,3,1,12,False,False,evening,2393.4423359240154,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,25.95584154685992,0,0,0,1,0,-0.8660254037844392,0.4999999999999991,22.0,11,19,4,0.14064475415987795,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.063559527266182,48.92282019593735,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-12 23:00:00,LOC_1,Mixed,423,68.40221746267069,41.36708690029832,2.1506194885482106,21.756192693236827,60.836999052491045,7.823525205391303,0.0,23,3,1,12,False,False,evening,3701.1404537127964,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,27.839892598485932,0,0,0,1,0,-0.5000000000000014,0.8660254037844378,23.0,11,19,4,0.16170736988811038,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.756192693236827,60.836999052491045,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 00:00:00,LOC_1,Mixed,423,59.83508702435352,41.36708690029832,2.1506194885482106,20.113028734156256,64.13388970114131,5.464228666538602,0.0,0,4,1,13,False,False,night,4113.15580819816,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,26.526417704270386,0,0,0,1,0,0.0,1.0,0.0,12,18,4,0.14145410644055206,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,20.113028734156256,64.13388970114131,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 01:00:00,LOC_1,Mixed,423,55.192234620733856,41.36708690029832,2.1506194885482106,17.106760753728516,60.87974810176373,8.300043984793497,0.0,1,4,1,13,False,False,night,3706.3437289342046,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,23.19473556390489,0,0,0,1,0,0.49999999999999994,0.8660254037844387,1.0,12,18,4,0.13047809603010369,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17.106760753728516,60.87974810176373,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 02:00:00,LOC_1,Mixed,423,48.270312574101496,41.36708690029832,2.1506194885482106,16.648838577521822,73.7397676599774,7.593029591858244,0.0,2,4,1,13,False,False,night,5437.55333454745,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,24.02281534351956,0,0,0,1,0,0.8660254037844386,0.5000000000000001,2.0,12,18,4,0.11411421412317138,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,16.648838577521822,73.7397676599774,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 03:00:00,LOC_1,Mixed,423,56.84271138263646,41.36708690029832,2.1506194885482106,14.792003431382998,62.31516108358697,6.328673391401054,0.0,3,4,1,13,False,False,night,3883.179300873392,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,21.023519539741695,0,0,0,1,0,1.0,6.123233995736766e-17,3.0,12,18,4,0.1343799323466583,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.792003431382998,62.31516108358697,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 04:00:00,LOC_1,Mixed,423,52.13377599436241,41.36708690029832,2.1506194885482106,13.400387394289169,63.51989178259571,7.90400737621206,0.0,4,4,1,13,False,False,night,4034.7766520726695,0,1,0,1,0,0,0,0.0,0.0,0,1,0,0,19.75237657254874,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,4.0,12,18,4,0.12324769738619955,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.400387394289169,63.51989178259571,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 05:00:00,LOC_1,Mixed,423,35.77394615622785,41.36708690029832,2.1506194885482106,15.24980250862901,74.02106246362594,6.261790039348729,0.0,5,4,1,13,False,False,night,5479.117688244013,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,22.651908754991602,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,5.0,12,18,4,0.08457197672867105,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.24980250862901,74.02106246362594,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 06:00:00,LOC_1,Mixed,423,43.2490994738904,41.36708690029832,2.1506194885482106,13.477050412638386,79.70945263164418,8.036890810624481,0.0,6,4,1,13,False,False,morning,6353.596838836328,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.447995675802805,0,0,0,1,0,1.2246467991473532e-16,-1.0,6.0,12,18,4,0.10224373398082838,1,0,0,True,False,False,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.477050412638386,79.70945263164418,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 07:00:00,LOC_1,Mixed,423,33.67686964759516,41.36708690029832,2.1506194885482106,10.884711299934764,83.8785774763772,5.757773095616093,0.0,7,4,1,13,False,False,morning,7035.615759460613,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,19.272569047572485,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,7.0,12,18,4,0.07961434904868832,1,0,0,True,False,False,10.884711299934764,83.8785774763772,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 08:00:00,LOC_1,Mixed,423,33.20645441934349,41.36708690029832,2.1506194885482106,13.90637145459099,73.49123527820632,7.532492273127285,0.0,8,4,1,13,False,False,morning,5400.961662716677,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.255494982411623,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004,8.0,12,18,4,0.0785022563105047,1,0,0,True,False,False,13.90637145459099,73.49123527820632,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 09:00:00,LOC_1,Mixed,423,49.37113260446587,41.36708690029832,2.1506194885482106,12.899152611800156,80.82429702706261,7.044931970233187,0.0,9,4,1,13,False,False,morning,6532.566989918842,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,20.98158231450642,1,0,0,0,1,-1.0,-1.8369701987210297e-16,9.0,12,18,4,0.1167166255424725,1,0,0,True,False,False,12.899152611800156,80.82429702706261,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 10:00:00,LOC_1,Mixed,423,36.68001447384299,41.36708690029832,2.1506194885482106,14.416789830353633,74.22532646714504,5.713841932905904,0.0,10,4,1,13,False,False,morning,5509.399089154262,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.839322477068137,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,10.0,12,18,4,0.08671398220766664,1,0,0,True,False,False,14.416789830353633,74.22532646714504,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,0,0,1,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 11:00:00,LOC_1,Mixed,423,50.84849462492495,41.36708690029832,2.1506194885482106,14.851925208349538,71.95152845129128,6.151321770863528,0.0,11,4,1,13,False,False,morning,5177.022446476979,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,22.047078053478668,0,1,0,0,1,-0.5000000000000004,0.8660254037844384,11.0,12,18,4,0.12020920715112282,1,0,0,True,False,False,0.0,0.0,0.0,0,0,14.851925208349538,71.95152845129128,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 12:00:00,LOC_1,Mixed,423,74.20690389153015,41.36708690029832,2.1506194885482106,12.977219132553811,75.14788137863744,5.464253939711536,0.0,12,4,1,13,False,False,afternoon,5647.204075697763,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,20.492007270417556,0,1,0,0,1,-2.4492935982947064e-16,1.0,12.0,12,18,4,0.1754300328404968,1,0,0,True,False,False,0.0,0.0,0.0,0,0,12.977219132553811,75.14788137863744,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
2023-01-13 13:00:00,LOC_1,Mixed,423,72.78458505760304,41.36708690029832,2.1506194885482106,14.727758473974898,71.56537328332944,6.8347470523698055,0.0,13,4,1,13,False,False,afternoon,5121.602653182283,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,21.884295802307843,0,1,0,0,1,0.5,0.8660254037844386,13.0,12,18,4,0.1720675769683287,1,0,0,True,False,False,0.0,0.0,0.0,0,0,14.727758473974898,71.56537328332944,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
